state,year,month,month_num,date,pms_price
Niger,2018,Dec,12,2018-12-01,147.27
Niger,2019,Jan,1,2019-01-01,145.38
Niger,2019,Feb,2,2019-02-01,145.43
Niger,2019,Mar,3,2019-03-01,144.92
Niger,2019,Apr,4,2019-04-01,145.91
Niger,2019,May,5,2019-05-01,146.11
Niger,2021,Sep,9,2021-09-01,163.02
Niger,2021,Oct,10,2021-10-01,167.67
Niger,2021,Dec,12,2021-12-01,167.14
Niger,2022,Jan,1,2022-01-01,169.09
Niger,2022,Feb,2,2022-02-01,172.44
Niger,2022,Mar,3,2022-03-01,170.5
Niger,2022,Apr,4,2022-04-01,165.55
Niger,2022,May,5,2022-05-01,166.36
Niger,2022,Jun,6,2022-06-01,168.0
Niger,2022,Jul,7,2022-07-01,208.0
Niger,2022,Aug,8,2022-08-01,198.7
Niger,2022,Sep,9,2022-09-01,203.22
Niger,2022,Oct,10,2022-10-01,202.55
Niger,2022,Nov,11,2022-11-01,211.4
Niger,2022,Dec,12,2022-12-01,167.14
Niger,2023,Jan,1,2023-01-01,213.0
Niger,2023,Feb,2,2023-02-01,286.36
Niger,2023,Mar,3,2023-03-01,198.5
Niger,2023,Apr,4,2023-04-01,208.0
Niger,2023,May,5,2023-05-01,201.82
Niger,2023,Jun,6,2023-06-01,545.56
Niger,2023,Jul,7,2023-07-01,542.1
Niger,2023,Aug,8,2023-08-01,634.56
Niger,2023,Sep,9,2023-09-01,632.0
Niger,2023,Oct,10,2023-10-01,637.0
Niger,2023,Nov,11,2023-11-01,639.2
Niger,2023,Dec,12,2023-12-01,659.38
Niger,2024,Jan,1,2024-01-01,624.04
Niger,2024,Feb,2,2024-02-01,653.7
Niger,2024,Mar,3,2024-03-01,657.15
Niger,2024,Apr,4,2024-04-01,633.75
Niger,2024,May,5,2024-05-01,642.16
Niger,2024,Jun,6,2024-06-01,704.47
Niger,2024,Jul,7,2024-07-01,745.52
Niger,2024,Aug,8,2024-08-01,792.43
Niger,2024,Sep,9,2024-09-01,993.89
Niger,2024,Oct,10,2024-10-01,1088.07
Ogun,2016,Jan,1,2016-01-01,92.5
Ogun,2017,Mar,3,2017-03-01,144.9
Ogun,2017,Apr,4,2017-04-01,145.0
Ogun,2017,May,5,2017-05-01,145.0
Ogun,2017,Jun,6,2017-06-01,145.0
Ogun,2017,Jul,7,2017-07-01,145.0
Ogun,2017,Aug,8,2017-08-01,143.5
Ogun,2017,Sep,9,2017-09-01,142.9
Ogun,2017,Oct,10,2017-10-01,145.0
Ogun,2017,Nov,11,2017-11-01,144.73
Ogun,2017,Dec,12,2017-12-01,168.0
Ogun,2018,Jan,1,2018-01-01,203.25
Ogun,2018,Feb,2,2018-02-01,147.06
Ogun,2018,Mar,3,2018-03-01,169.41
Ogun,2018,Apr,4,2018-04-01,145.31
Ogun,2018,May,5,2018-05-01,146.94
Ogun,2018,Jun,6,2018-06-01,147.19
Ogun,2018,Jul,7,2018-07-01,147.19
Ogun,2018,Aug,8,2018-08-01,146.13
Ogun,2018,Sep,9,2018-09-01,148.05
Ogun,2018,Oct,10,2018-10-01,144.87
Ogun,2018,Nov,11,2018-11-01,145.07
Ogun,2018,Dec,12,2018-12-01,145.0
Ogun,2019,Jan,1,2019-01-01,144.44
Ogun,2019,Feb,2,2019-02-01,143.06
Ogun,2019,Mar,3,2019-03-01,145.0
Ogun,2019,Apr,4,2019-04-01,145.0
Ogun,2019,May,5,2019-05-01,145.12
Ogun,2021,Sep,9,2021-09-01,165.06
Ogun,2021,Oct,10,2021-10-01,163.78
Ogun,2021,Dec,12,2021-12-01,163.0
Ogun,2022,Jan,1,2022-01-01,163.69
Ogun,2022,Feb,2,2022-02-01,166.78
Ogun,2022,Mar,3,2022-03-01,172.81
Ogun,2022,Apr,4,2022-04-01,169.2
Ogun,2022,May,5,2022-05-01,165.0
Ogun,2022,Jun,6,2022-06-01,165.2
Ogun,2022,Jul,7,2022-07-01,185.08
Ogun,2022,Aug,8,2022-08-01,177.88
Ogun,2022,Sep,9,2022-09-01,185.71
Ogun,2022,Oct,10,2022-10-01,197.5
Ogun,2022,Nov,11,2022-11-01,200.0
Ogun,2022,Dec,12,2022-12-01,163.0
Ogun,2023,Jan,1,2023-01-01,238.15
Ogun,2023,Feb,2,2023-02-01,313.12
Ogun,2023,Mar,3,2023-03-01,241.9
Ogun,2023,Apr,4,2023-04-01,227.69
Ogun,2023,May,5,2023-05-01,212.69
Ogun,2023,Jun,6,2023-06-01,540.91
Ogun,2023,Jul,7,2023-07-01,618.46
Ogun,2023,Aug,8,2023-08-01,623.07
Ogun,2023,Sep,9,2023-09-01,625.84
Ogun,2023,Oct,10,2023-10-01,640.45
Ogun,2023,Nov,11,2023-11-01,631.33
Ogun,2023,Dec,12,2023-12-01,776.54
Ogun,2024,Jan,1,2024-01-01,653.11
Ogun,2024,Feb,2,2024-02-01,650.83
Ogun,2024,Mar,3,2024-03-01,651.25
Ogun,2024,Apr,4,2024-04-01,647.14
Ogun,2024,May,5,2024-05-01,730.0
Ogun,2024,Jun,6,2024-06-01,670.62
Ogun,2024,Jul,7,2024-07-01,742.22
Ogun,2024,Aug,8,2024-08-01,865.88
Ogun,2024,Sep,9,2024-09-01,1016.92
Ogun,2024,Oct,10,2024-10-01,1161.11
Ondo,2016,Jan,1,2016-01-01,120.1
Ondo,2017,Mar,3,2017-03-01,146.3
Ondo,2017,Apr,4,2017-04-01,145.0
Ondo,2017,May,5,2017-05-01,145.3
Ondo,2017,Jun,6,2017-06-01,145.3
Ondo,2017,Jul,7,2017-07-01,145.0
Ondo,2017,Aug,8,2017-08-01,143.3
Ondo,2017,Sep,9,2017-09-01,142.9
Ondo,2017,Oct,10,2017-10-01,145.59
Ondo,2017,Nov,11,2017-11-01,144.9
Ondo,2017,Dec,12,2017-12-01,160.0
Ondo,2018,Jan,1,2018-01-01,219.38
Ondo,2018,Feb,2,2018-02-01,187.05
Ondo,2018,Mar,3,2018-03-01,162.38
Ondo,2018,Apr,4,2018-04-01,145.95
Ondo,2018,May,5,2018-05-01,145.33
Ondo,2018,Jun,6,2018-06-01,145.55
Ondo,2018,Jul,7,2018-07-01,146.76
Ondo,2018,Aug,8,2018-08-01,145.78
Ondo,2018,Sep,9,2018-09-01,145.73
Ondo,2018,Oct,10,2018-10-01,145.32
Ondo,2018,Nov,11,2018-11-01,145.15
Ondo,2018,Dec,12,2018-12-01,145.88
Ondo,2019,Jan,1,2019-01-01,144.0
Ondo,2019,Feb,2,2019-02-01,145.63
Ondo,2019,Mar,3,2019-03-01,145.18
Ondo,2019,Apr,4,2019-04-01,145.5
Ondo,2019,May,5,2019-05-01,145.11
Ondo,2021,Sep,9,2021-09-01,162.2
Ondo,2021,Oct,10,2021-10-01,166.29
Ondo,2021,Dec,12,2021-12-01,165.86
Ondo,2022,Jan,1,2022-01-01,166.28
Ondo,2022,Feb,2,2022-02-01,167.33
Ondo,2022,Mar,3,2022-03-01,168.56
Ondo,2022,Apr,4,2022-04-01,167.14
Ondo,2022,May,5,2022-05-01,167.36
Ondo,2022,Jun,6,2022-06-01,180.21
Ondo,2022,Jul,7,2022-07-01,195.0
Ondo,2022,Aug,8,2022-08-01,188.93
Ondo,2022,Sep,9,2022-09-01,190.71
Ondo,2022,Oct,10,2022-10-01,190.71
Ondo,2022,Nov,11,2022-11-01,208.12
Ondo,2022,Dec,12,2022-12-01,165.86
Ondo,2023,Jan,1,2023-01-01,249.44
Ondo,2023,Feb,2,2023-02-01,332.14
Ondo,2023,Mar,3,2023-03-01,241.33
Ondo,2023,Apr,4,2023-04-01,231.06
Ondo,2023,May,5,2023-05-01,232.75
Ondo,2023,Jun,6,2023-06-01,540.2
Ondo,2023,Jul,7,2023-07-01,619.65
Ondo,2023,Aug,8,2023-08-01,624.4
Ondo,2023,Sep,9,2023-09-01,620.14
Ondo,2023,Oct,10,2023-10-01,614.47
Ondo,2023,Nov,11,2023-11-01,650.59
Ondo,2023,Dec,12,2023-12-01,644.06
Ondo,2024,Jan,1,2024-01-01,653.02
Ondo,2024,Feb,2,2024-02-01,666.25
Ondo,2024,Mar,3,2024-03-01,663.85
Ondo,2024,Apr,4,2024-04-01,671.25
Ondo,2024,May,5,2024-05-01,882.67
Ondo,2024,Jun,6,2024-06-01,747.86
Ondo,2024,Jul,7,2024-07-01,776.92
Ondo,2024,Aug,8,2024-08-01,846.67
Ondo,2024,Sep,9,2024-09-01,1006.67
Ondo,2024,Oct,10,2024-10-01,1172.86
Osun,2016,Jan,1,2016-01-01,100.5
Osun,2017,Mar,3,2017-03-01,145.0
Osun,2017,Apr,4,2017-04-01,145.0
Osun,2017,May,5,2017-05-01,145.0
Osun,2017,Jun,6,2017-06-01,145.0
Osun,2017,Jul,7,2017-07-01,145.0
Osun,2017,Aug,8,2017-08-01,145.0
Osun,2017,Sep,9,2017-09-01,142.8
Osun,2017,Oct,10,2017-10-01,144.47
Osun,2017,Nov,11,2017-11-01,144.33
Osun,2017,Dec,12,2017-12-01,168.0
Osun,2018,Jan,1,2018-01-01,228.89
Osun,2018,Feb,2,2018-02-01,154.33
Osun,2018,Mar,3,2018-03-01,145.44
Osun,2018,Apr,4,2018-04-01,145.86
Osun,2018,May,5,2018-05-01,145.0
Osun,2018,Jun,6,2018-06-01,145.85
Osun,2018,Jul,7,2018-07-01,144.8
Osun,2018,Aug,8,2018-08-01,144.67
Osun,2018,Sep,9,2018-09-01,147.43
Osun,2018,Oct,10,2018-10-01,145.0
Osun,2018,Nov,11,2018-11-01,145.23
Osun,2018,Dec,12,2018-12-01,145.0
Osun,2019,Jan,1,2019-01-01,148.83
Osun,2019,Feb,2,2019-02-01,145.89
Osun,2019,Mar,3,2019-03-01,145.0
Osun,2019,Apr,4,2019-04-01,145.0
Osun,2019,May,5,2019-05-01,145.53
Osun,2021,Sep,9,2021-09-01,164.62
Osun,2021,Oct,10,2021-10-01,164.1
Osun,2021,Dec,12,2021-12-01,164.73
Osun,2022,Jan,1,2022-01-01,164.46
Osun,2022,Feb,2,2022-02-01,167.27
Osun,2022,Mar,3,2022-03-01,177.73
Osun,2022,Apr,4,2022-04-01,173.75
Osun,2022,May,5,2022-05-01,167.86
Osun,2022,Jun,6,2022-06-01,177.0
Osun,2022,Jul,7,2022-07-01,187.65
Osun,2022,Aug,8,2022-08-01,188.21
Osun,2022,Sep,9,2022-09-01,185.77
Osun,2022,Oct,10,2022-10-01,187.0
Osun,2022,Nov,11,2022-11-01,205.45
Osun,2022,Dec,12,2022-12-01,164.73
Osun,2023,Jan,1,2023-01-01,262.12
Osun,2023,Feb,2,2023-02-01,293.76
Osun,2023,Mar,3,2023-03-01,248.0
Osun,2023,Apr,4,2023-04-01,231.67
Osun,2023,May,5,2023-05-01,226.18
Osun,2023,Jun,6,2023-06-01,540.13
Osun,2023,Jul,7,2023-07-01,610.45
Osun,2023,Aug,8,2023-08-01,636.0
Osun,2023,Sep,9,2023-09-01,627.08
Osun,2023,Oct,10,2023-10-01,649.23
Osun,2023,Nov,11,2023-11-01,644.17
Osun,2023,Dec,12,2023-12-01,641.54
Osun,2024,Jan,1,2024-01-01,658.77
Osun,2024,Feb,2,2024-02-01,664.55
Osun,2024,Mar,3,2024-03-01,672.14
Osun,2024,Apr,4,2024-04-01,691.0
Osun,2024,May,5,2024-05-01,790.36
Osun,2024,Jun,6,2024-06-01,689.23
Osun,2024,Jul,7,2024-07-01,842.14
Osun,2024,Aug,8,2024-08-01,856.15
Osun,2024,Sep,9,2024-09-01,1009.38
Osun,2024,Oct,10,2024-10-01,1176.32
Oyo,2016,Jan,1,2016-01-01,91.5
Oyo,2017,Mar,3,2017-03-01,145.7
Oyo,2017,Apr,4,2017-04-01,145.0
Oyo,2017,May,5,2017-05-01,145.3
Oyo,2017,Jun,6,2017-06-01,145.5
Oyo,2017,Jul,7,2017-07-01,146.1
Oyo,2017,Aug,8,2017-08-01,143.2
Oyo,2017,Sep,9,2017-09-01,143.3
Oyo,2017,Oct,10,2017-10-01,144.31
Oyo,2017,Nov,11,2017-11-01,145.13
Oyo,2017,Dec,12,2017-12-01,167.5
Oyo,2018,Jan,1,2018-01-01,199.17
Oyo,2018,Feb,2,2018-02-01,165.0
Oyo,2018,Mar,3,2018-03-01,149.12
Oyo,2018,Apr,4,2018-04-01,145.11
Oyo,2018,May,5,2018-05-01,145.0
Oyo,2018,Jun,6,2018-06-01,144.3
Oyo,2018,Jul,7,2018-07-01,144.72
Oyo,2018,Aug,8,2018-08-01,144.28
Oyo,2018,Sep,9,2018-09-01,145.79
Oyo,2018,Oct,10,2018-10-01,144.5
Oyo,2018,Nov,11,2018-11-01,144.89
Oyo,2018,Dec,12,2018-12-01,145.56
Oyo,2019,Jan,1,2019-01-01,150.5
Oyo,2019,Feb,2,2019-02-01,146.5
Oyo,2019,Mar,3,2019-03-01,145.0
Oyo,2019,Apr,4,2019-04-01,145.25
Oyo,2019,May,5,2019-05-01,144.65
Oyo,2021,Sep,9,2021-09-01,163.67
Oyo,2021,Oct,10,2021-10-01,164.07
Oyo,2021,Dec,12,2021-12-01,165.5
Oyo,2022,Jan,1,2022-01-01,165.73
Oyo,2022,Feb,2,2022-02-01,167.59
Oyo,2022,Mar,3,2022-03-01,173.24
Oyo,2022,Apr,4,2022-04-01,176.43
Oyo,2022,May,5,2022-05-01,170.88
Oyo,2022,Jun,6,2022-06-01,179.39
Oyo,2022,Jul,7,2022-07-01,195.42
Oyo,2022,Aug,8,2022-08-01,182.44
Oyo,2022,Sep,9,2022-09-01,187.89
Oyo,2022,Oct,10,2022-10-01,190.72
Oyo,2022,Nov,11,2022-11-01,207.33
Oyo,2022,Dec,12,2022-12-01,165.5
Oyo,2023,Jan,1,2023-01-01,252.29
Oyo,2023,Feb,2,2023-02-01,319.0
Oyo,2023,Mar,3,2023-03-01,225.33
Oyo,2023,Apr,4,2023-04-01,217.06
Oyo,2023,May,5,2023-05-01,215.38
Oyo,2023,Jun,6,2023-06-01,537.43
Oyo,2023,Jul,7,2023-07-01,619.82
Oyo,2023,Aug,8,2023-08-01,621.8
Oyo,2023,Sep,9,2023-09-01,618.5
Oyo,2023,Oct,10,2023-10-01,592.19
Oyo,2023,Nov,11,2023-11-01,628.36
Oyo,2023,Dec,12,2023-12-01,626.56
Oyo,2024,Jan,1,2024-01-01,662.53
Oyo,2024,Feb,2,2024-02-01,652.35
Oyo,2024,Mar,3,2024-03-01,645.88
Oyo,2024,Apr,4,2024-04-01,660.33
Oyo,2024,May,5,2024-05-01,742.5
Oyo,2024,Jun,6,2024-06-01,696.67
Oyo,2024,Jul,7,2024-07-01,808.85
Oyo,2024,Aug,8,2024-08-01,865.62
Oyo,2024,Sep,9,2024-09-01,1076.11
Oyo,2024,Oct,10,2024-10-01,1188.75
Plateau,2016,Jan,1,2016-01-01,147.5
Plateau,2017,Mar,3,2017-03-01,149.6
Plateau,2017,Apr,4,2017-04-01,147.0
Plateau,2017,May,5,2017-05-01,145.6
Plateau,2017,Jun,6,2017-06-01,148.5
Plateau,2017,Jul,7,2017-07-01,145.8
Plateau,2017,Aug,8,2017-08-01,146.4
Plateau,2017,Sep,9,2017-09-01,145.3
Plateau,2017,Oct,10,2017-10-01,145.11
Plateau,2017,Nov,11,2017-11-01,143.6
Plateau,2017,Dec,12,2017-12-01,170.0
Plateau,2018,Jan,1,2018-01-01,214.23
Plateau,2018,Feb,2,2018-02-01,174.56
Plateau,2018,Mar,3,2018-03-01,157.86
Plateau,2018,Apr,4,2018-04-01,145.0
Plateau,2018,May,5,2018-05-01,145.75
Plateau,2018,Jun,6,2018-06-01,146.67
Plateau,2018,Jul,7,2018-07-01,145.0
Plateau,2018,Aug,8,2018-08-01,145.0
Plateau,2018,Sep,9,2018-09-01,145.66
Plateau,2018,Oct,10,2018-10-01,145.0
Plateau,2018,Nov,11,2018-11-01,146.67
Plateau,2018,Dec,12,2018-12-01,145.0
Plateau,2019,Jan,1,2019-01-01,146.42
Plateau,2019,Feb,2,2019-02-01,146.55
Plateau,2019,Mar,3,2019-03-01,144.43
Plateau,2019,Apr,4,2019-04-01,145.43
Plateau,2019,May,5,2019-05-01,145.71
Plateau,2021,Sep,9,2021-09-01,163.57
Plateau,2021,Oct,10,2021-10-01,172.43
Plateau,2021,Dec,12,2021-12-01,164.0
Plateau,2022,Jan,1,2022-01-01,165.0
Plateau,2022,Feb,2,2022-02-01,173.5
Plateau,2022,Mar,3,2022-03-01,173.5
Plateau,2022,Apr,4,2022-04-01,167.41
Plateau,2022,May,5,2022-05-01,167.5
Plateau,2022,Jun,6,2022-06-01,167.0
Plateau,2022,Jul,7,2022-07-01,182.73
Plateau,2022,Aug,8,2022-08-01,182.5
Plateau,2022,Sep,9,2022-09-01,188.4
Plateau,2022,Oct,10,2022-10-01,196.9
Plateau,2022,Nov,11,2022-11-01,196.14
Plateau,2022,Dec,12,2022-12-01,164.0
Plateau,2023,Jan,1,2023-01-01,192.14
Plateau,2023,Feb,2,2023-02-01,305.0
Plateau,2023,Mar,3,2023-03-01,196.79
Plateau,2023,Apr,4,2023-04-01,210.0
Plateau,2023,May,5,2023-05-01,203.33
Plateau,2023,Jun,6,2023-06-01,543.0
Plateau,2023,Jul,7,2023-07-01,537.0
Plateau,2023,Aug,8,2023-08-01,623.83
Plateau,2023,Sep,9,2023-09-01,623.86
Plateau,2023,Oct,10,2023-10-01,627.57
Plateau,2023,Nov,11,2023-11-01,644.5
Plateau,2023,Dec,12,2023-12-01,649.25
Plateau,2024,Jan,1,2024-01-01,670.0
Plateau,2024,Feb,2,2024-02-01,686.17
Plateau,2024,Mar,3,2024-03-01,662.27
Plateau,2024,Apr,4,2024-04-01,685.29
Plateau,2024,May,5,2024-05-01,675.93
Plateau,2024,Jun,6,2024-06-01,719.73
Plateau,2024,Jul,7,2024-07-01,782.42
Plateau,2024,Aug,8,2024-08-01,876.15
Plateau,2024,Sep,9,2024-09-01,1073.18
Plateau,2024,Oct,10,2024-10-01,1171.25
Rivers,2016,Jan,1,2016-01-01,102.5
Rivers,2017,Mar,3,2017-03-01,151.3
Rivers,2017,Apr,4,2017-04-01,150.0
Rivers,2017,May,5,2017-05-01,157.4
Rivers,2017,Jun,6,2017-06-01,145.6
Rivers,2017,Jul,7,2017-07-01,146.0
Rivers,2017,Aug,8,2017-08-01,145.8
Rivers,2017,Sep,9,2017-09-01,145.6
Rivers,2017,Oct,10,2017-10-01,145.35
Rivers,2017,Nov,11,2017-11-01,147.0
Rivers,2017,Dec,12,2017-12-01,160.0
Rivers,2018,Jan,1,2018-01-01,197.5
Rivers,2018,Feb,2,2018-02-01,194.75
Rivers,2018,Mar,3,2018-03-01,165.94
Rivers,2018,Apr,4,2018-04-01,155.94
Rivers,2018,May,5,2018-05-01,150.91
Rivers,2018,Jun,6,2018-06-01,148.58
Rivers,2018,Jul,7,2018-07-01,145.26
Rivers,2018,Aug,8,2018-08-01,145.0
Rivers,2018,Sep,9,2018-09-01,145.0
Rivers,2018,Oct,10,2018-10-01,145.0
Rivers,2018,Nov,11,2018-11-01,145.0
Rivers,2018,Dec,12,2018-12-01,145.0
Rivers,2019,Jan,1,2019-01-01,145.35
Rivers,2019,Feb,2,2019-02-01,144.71
Rivers,2019,Mar,3,2019-03-01,145.38
Rivers,2019,Apr,4,2019-04-01,145.56
Rivers,2019,May,5,2019-05-01,145.31
Rivers,2021,Sep,9,2021-09-01,164.77
Rivers,2021,Oct,10,2021-10-01,162.93
Rivers,2021,Dec,12,2021-12-01,165.33
Rivers,2022,Jan,1,2022-01-01,164.29
Rivers,2022,Feb,2,2022-02-01,166.71
Rivers,2022,Mar,3,2022-03-01,210.32
Rivers,2022,Apr,4,2022-04-01,167.35
Rivers,2022,May,5,2022-05-01,174.19
Rivers,2022,Jun,6,2022-06-01,168.61
Rivers,2022,Jul,7,2022-07-01,186.76
Rivers,2022,Aug,8,2022-08-01,180.0
Rivers,2022,Sep,9,2022-09-01,188.31
Rivers,2022,Oct,10,2022-10-01,199.47
Rivers,2022,Nov,11,2022-11-01,200.0
Rivers,2022,Dec,12,2022-12-01,165.33
Rivers,2023,Jan,1,2023-01-01,327.14
Rivers,2023,Feb,2,2023-02-01,261.67
Rivers,2023,Mar,3,2023-03-01,290.89
Rivers,2023,Apr,4,2023-04-01,282.22
Rivers,2023,May,5,2023-05-01,250.42
Rivers,2023,Jun,6,2023-06-01,537.64
Rivers,2023,Jul,7,2023-07-01,607.67
Rivers,2023,Aug,8,2023-08-01,596.8
Rivers,2023,Sep,9,2023-09-01,602.55
Rivers,2023,Oct,10,2023-10-01,628.27
Rivers,2023,Nov,11,2023-11-01,663.89
Rivers,2023,Dec,12,2023-12-01,676.67
Rivers,2024,Jan,1,2024-01-01,674.55
Rivers,2024,Feb,2,2024-02-01,680.0
Rivers,2024,Mar,3,2024-03-01,710.91
Rivers,2024,Apr,4,2024-04-01,696.0
Rivers,2024,May,5,2024-05-01,782.73
Rivers,2024,Jun,6,2024-06-01,810.0
Rivers,2024,Jul,7,2024-07-01,684.55
Rivers,2024,Aug,8,2024-08-01,685.45
Rivers,2024,Sep,9,2024-09-01,1045.0
Rivers,2024,Oct,10,2024-10-01,1154.27
Sokoto,2016,Jan,1,2016-01-01,110.5
Sokoto,2017,Mar,3,2017-03-01,152.9
Sokoto,2017,Apr,4,2017-04-01,150.0
Sokoto,2017,May,5,2017-05-01,157.9
Sokoto,2017,Jun,6,2017-06-01,150.7
Sokoto,2017,Jul,7,2017-07-01,145.0
Sokoto,2017,Aug,8,2017-08-01,145.3
Sokoto,2017,Sep,9,2017-09-01,143.6
Sokoto,2017,Oct,10,2017-10-01,146.0
Sokoto,2017,Nov,11,2017-11-01,145.88
Sokoto,2017,Dec,12,2017-12-01,168.0
Sokoto,2018,Jan,1,2018-01-01,205.83
Sokoto,2018,Feb,2,2018-02-01,180.33
Sokoto,2018,Mar,3,2018-03-01,162.86
Sokoto,2018,Apr,4,2018-04-01,158.33
Sokoto,2018,May,5,2018-05-01,158.57
Sokoto,2018,Jun,6,2018-06-01,154.2
Sokoto,2018,Jul,7,2018-07-01,145.0
Sokoto,2018,Aug,8,2018-08-01,145.0
Sokoto,2018,Sep,9,2018-09-01,145.0
Sokoto,2018,Oct,10,2018-10-01,144.2
Sokoto,2018,Nov,11,2018-11-01,144.2
Sokoto,2018,Dec,12,2018-12-01,144.43
Sokoto,2019,Jan,1,2019-01-01,145.14
Sokoto,2019,Feb,2,2019-02-01,145.43
Sokoto,2019,Mar,3,2019-03-01,145.83
Sokoto,2019,Apr,4,2019-04-01,145.71
Sokoto,2019,May,5,2019-05-01,145.71
Sokoto,2021,Sep,9,2021-09-01,165.53
Sokoto,2021,Oct,10,2021-10-01,166.0
Sokoto,2021,Dec,12,2021-12-01,165.0
Sokoto,2022,Jan,1,2022-01-01,165.0
Sokoto,2022,Feb,2,2022-02-01,170.45
Sokoto,2022,Mar,3,2022-03-01,180.0
Sokoto,2022,Apr,4,2022-04-01,185.68
Sokoto,2022,May,5,2022-05-01,168.55
Sokoto,2022,Jun,6,2022-06-01,195.55
Sokoto,2022,Jul,7,2022-07-01,184.18
Sokoto,2022,Aug,8,2022-08-01,185.71
Sokoto,2022,Sep,9,2022-09-01,187.67
Sokoto,2022,Oct,10,2022-10-01,185.0
Sokoto,2022,Nov,11,2022-11-01,192.5
Sokoto,2022,Dec,12,2022-12-01,165.0
Sokoto,2023,Jan,1,2023-01-01,191.43
Sokoto,2023,Feb,2,2023-02-01,268.33
Sokoto,2023,Mar,3,2023-03-01,208.57
Sokoto,2023,Apr,4,2023-04-01,195.0
Sokoto,2023,May,5,2023-05-01,203.67
Sokoto,2023,Jun,6,2023-06-01,540.0
Sokoto,2023,Jul,7,2023-07-01,621.14
Sokoto,2023,Aug,8,2023-08-01,631.43
Sokoto,2023,Sep,9,2023-09-01,628.29
Sokoto,2023,Oct,10,2023-10-01,638.33
Sokoto,2023,Nov,11,2023-11-01,641.43
Sokoto,2023,Dec,12,2023-12-01,678.57
Sokoto,2024,Jan,1,2024-01-01,664.8
Sokoto,2024,Feb,2,2024-02-01,681.43
Sokoto,2024,Mar,3,2024-03-01,715.0
Sokoto,2024,Apr,4,2024-04-01,713.33
Sokoto,2024,May,5,2024-05-01,872.5
Sokoto,2024,Jun,6,2024-06-01,723.33
Sokoto,2024,Jul,7,2024-07-01,750.0
Sokoto,2024,Aug,8,2024-08-01,855.71
Sokoto,2024,Sep,9,2024-09-01,961.67
Sokoto,2024,Oct,10,2024-10-01,1110.0
Taraba,2016,Jan,1,2016-01-01,120.7
Taraba,2017,Mar,3,2017-03-01,148.0
Taraba,2017,Apr,4,2017-04-01,159.0
Taraba,2017,May,5,2017-05-01,162.0
Taraba,2017,Jun,6,2017-06-01,156.3
Taraba,2017,Jul,7,2017-07-01,157.7
Taraba,2017,Aug,8,2017-08-01,145.0
Taraba,2017,Sep,9,2017-09-01,146.1
Taraba,2017,Oct,10,2017-10-01,145.0
Taraba,2017,Nov,11,2017-11-01,146.66
Taraba,2017,Dec,12,2017-12-01,166.11
Taraba,2018,Jan,1,2018-01-01,164.44
Taraba,2018,Feb,2,2018-02-01,201.29
Taraba,2018,Mar,3,2018-03-01,184.38
Taraba,2018,Apr,4,2018-04-01,156.0
Taraba,2018,May,5,2018-05-01,153.89
Taraba,2018,Jun,6,2018-06-01,150.88
Taraba,2018,Jul,7,2018-07-01,151.82
Taraba,2018,Aug,8,2018-08-01,150.29
Taraba,2018,Sep,9,2018-09-01,152.86
Taraba,2018,Oct,10,2018-10-01,153.0
Taraba,2018,Nov,11,2018-11-01,155.46
Taraba,2018,Dec,12,2018-12-01,150.27
Taraba,2019,Jan,1,2019-01-01,150.0
Taraba,2019,Feb,2,2019-02-01,150.55
Taraba,2019,Mar,3,2019-03-01,147.0
Taraba,2019,Apr,4,2019-04-01,147.0
Taraba,2019,May,5,2019-05-01,145.56
Taraba,2021,Sep,9,2021-09-01,163.96
Taraba,2021,Oct,10,2021-10-01,165.85
Taraba,2021,Dec,12,2021-12-01,166.33
Taraba,2022,Jan,1,2022-01-01,163.5
Taraba,2022,Feb,2,2022-02-01,175.6
Taraba,2022,Mar,3,2022-03-01,184.56
Taraba,2022,Apr,4,2022-04-01,171.25
Taraba,2022,May,5,2022-05-01,178.36
Taraba,2022,Jun,6,2022-06-01,169.33
Taraba,2022,Jul,7,2022-07-01,189.33
Taraba,2022,Aug,8,2022-08-01,178.5
Taraba,2022,Sep,9,2022-09-01,186.07
Taraba,2022,Oct,10,2022-10-01,185.42
Taraba,2022,Nov,11,2022-11-01,211.5
Taraba,2022,Dec,12,2022-12-01,166.33
Taraba,2023,Jan,1,2023-01-01,258.89
Taraba,2023,Feb,2,2023-02-01,281.43
Taraba,2023,Mar,3,2023-03-01,330.0
Taraba,2023,Apr,4,2023-04-01,320.0
Taraba,2023,May,5,2023-05-01,295.0
Taraba,2023,Jun,6,2023-06-01,562.86
Taraba,2023,Jul,7,2023-07-01,610.0
Taraba,2023,Aug,8,2023-08-01,680.0
Taraba,2023,Sep,9,2023-09-01,665.56
Taraba,2023,Oct,10,2023-10-01,639.0
Taraba,2023,Nov,11,2023-11-01,618.0
Taraba,2023,Dec,12,2023-12-01,760.0
Taraba,2024,Jan,1,2024-01-01,704.11
Taraba,2024,Feb,2,2024-02-01,710.56
Taraba,2024,Mar,3,2024-03-01,761.92
Taraba,2024,Apr,4,2024-04-01,751.89
Taraba,2024,May,5,2024-05-01,818.37
Taraba,2024,Jun,6,2024-06-01,751.89
Taraba,2024,Jul,7,2024-07-01,826.55
Taraba,2024,Aug,8,2024-08-01,899.67
Taraba,2024,Sep,9,2024-09-01,1027.44
Taraba,2024,Oct,10,2024-10-01,1243.9
Yobe,2016,Jan,1,2016-01-01,96.8
