date,state,commodity,price
2021-10-15,Jigawa,Rice (local),898.55
2021-10-15,Kaduna,Maize (white),171.51999999999998
2021-10-15,Kaduna,Maize (yellow),178.79000000000002
2021-10-15,Kaduna,Rice (imported),1645.21
2021-10-15,Kaduna,Rice (local),805.11
2021-10-15,Kaduna,Yam,1504.58
2021-10-15,Kano,Maize (yellow),174.85
2021-10-15,Kano,Rice (local),843.87
2021-10-15,Katsina,Maize (yellow),179.18
2021-10-15,Katsina,Rice (local),944.71
2021-10-15,Kebbi,Maize (white),179.31
2021-10-15,Kebbi,Maize (yellow),179.31
2021-10-15,Kebbi,Rice (imported),1241.45
2021-10-15,Kebbi,Rice (local),924.52
2021-10-15,Kebbi,Yam,855.13
2021-10-15,Lagos,Maize (white),271.77
2021-10-15,Lagos,Maize (yellow),278.55
2021-10-15,Lagos,Rice (imported),1979.84
2021-10-15,Lagos,Yam,717.48
2021-10-15,Oyo,Maize (white),163.15
2021-10-15,Oyo,Maize (yellow),152.25
2021-10-15,Oyo,Rice (imported),1652.16
2021-10-15,Oyo,Rice (local),1105.87
2021-10-15,Oyo,Yam,360.9
2021-10-15,Yobe,Beans (white),1264.8
2021-10-15,Yobe,Maize (white),201.81
2021-10-15,Yobe,Maize (yellow),172.53
2021-10-15,Yobe,Rice (imported),1265.2
2021-10-15,Yobe,Rice (local),1099.0
2021-10-15,Yobe,Tomatoes,66.0
2021-10-15,Yobe,Yam,564.9066666666666
2021-10-15,Zamfara,Rice (imported),1519.65
2021-11-15,Abia,Maize (yellow),346.08
2021-11-15,Abia,Rice (imported),1710.0
2021-11-15,Abia,Rice (local),1154.0
2021-11-15,Abia,Yam,594.0
2021-11-15,Adamawa,Rice (local),853.0
2021-11-15,Adamawa,Yam,2737.0
2021-11-15,Borno,Beans (white),1544.75
2021-11-15,Borno,Maize (white),216.25
2021-11-15,Borno,Rice (imported),1806.7142857142858
2021-11-15,Borno,Rice (local),1167.75
2021-11-15,Borno,Tomatoes,92.6
2021-11-15,Borno,Yam,709.1666666666666
2021-11-15,Gombe,Maize (yellow),230.0
2021-11-15,Gombe,Rice (imported),1775.0
2021-11-15,Gombe,Rice (local),1061.0
2021-11-15,Jigawa,Rice (local),894.0
2021-11-15,Jigawa,Yam,370.0
2021-11-15,Kaduna,Maize (white),163.1
2021-11-15,Kaduna,Maize (yellow),168.54
2021-11-15,Kaduna,Rice (imported),1556.5
2021-11-15,Kaduna,Rice (local),914.0
2021-11-15,Kaduna,Yam,1732.0
2021-11-15,Kano,Maize (white),173.45
2021-11-15,Kano,Rice (imported),1819.0
2021-11-15,Kano,Rice (local),902.0
2021-11-15,Katsina,Maize (white),181.7
2021-11-15,Katsina,Rice (imported),1388.0
2021-11-15,Katsina,Rice (local),996.0
2021-11-15,Katsina,Yam,644.0
2021-11-15,Kebbi,Maize (white),187.22
2021-11-15,Kebbi,Rice (imported),1253.0
2021-11-15,Kebbi,Rice (local),862.0
2021-11-15,Kebbi,Yam,975.0
2021-11-15,Lagos,Maize (white),257.68
2021-11-15,Lagos,Maize (yellow),282.03
2021-11-15,Lagos,Rice (imported),2010.0
2021-11-15,Lagos,Yam,637.0
2021-11-15,Oyo,Maize (white),190.44
2021-11-15,Oyo,Maize (yellow),182.51
2021-11-15,Oyo,Rice (imported),1536.0
2021-11-15,Oyo,Yam,549.0
2021-11-15,Yobe,Beans (white),1029.0
2021-11-15,Yobe,Maize (white),178.44
2021-11-15,Yobe,Maize (yellow),140.98
2021-11-15,Yobe,Rice (imported),1466.6666666666667
2021-11-15,Yobe,Rice (local),1123.625
2021-11-15,Yobe,Tomatoes,107.2
2021-11-15,Yobe,Yam,589.7777777777778
2021-11-15,Zamfara,Maize (white),184.63
2021-11-15,Zamfara,Maize (yellow),190.83
2021-11-15,Zamfara,Rice (local),1006.0
2021-11-15,Zamfara,Yam,839.0
2021-12-15,Abia,Maize (white),318.62
2021-12-15,Abia,Maize (yellow),358.35
2021-12-15,Abia,Rice (imported),1808.0
2021-12-15,Abia,Rice (local),1093.0
2021-12-15,Abia,Yam,480.0
2021-12-15,Adamawa,Maize (yellow),168.66
2021-12-15,Adamawa,Rice (imported),1223.0
2021-12-15,Adamawa,Rice (local),902.0
2021-12-15,Adamawa,Yam,3105.0
2021-12-15,Borno,Beans (white),1308.0
2021-12-15,Borno,Maize (white),180.115
2021-12-15,Borno,Maize (yellow),251.5
2021-12-15,Borno,Rice (imported),1704.6666666666667
2021-12-15,Borno,Rice (local),1155.7142857142858
2021-12-15,Borno,Tomatoes,93.75
2021-12-15,Borno,Yam,747.6666666666666
2021-12-15,Gombe,Maize (white),203.2
2021-12-15,Gombe,Rice (imported),1700.0
2021-12-15,Gombe,Rice (local),1061.0
2021-12-15,Gombe,Yam,931.0
2021-12-15,Jigawa,Maize (yellow),211.6
2021-12-15,Jigawa,Rice (local),1094.0
2021-12-15,Jigawa,Yam,406.0
2021-12-15,Kaduna,Maize (white),174.37
2021-12-15,Kaduna,Maize (yellow),210.22
2021-12-15,Kaduna,Rice (imported),1682.0
2021-12-15,Kaduna,Rice (local),988.0
2021-12-15,Kaduna,Yam,2482.0
2021-12-15,Kano,Yam,723.0
2021-12-15,Katsina,Maize (white),202.88
2021-12-15,Katsina,Maize (yellow),205.27
2021-12-15,Kebbi,Maize (white),198.7
2021-12-15,Kebbi,Maize (yellow),198.7
2021-12-15,Kebbi,Rice (imported),1304.0
2021-12-15,Kebbi,Yam,1080.0
2021-12-15,Lagos,Maize (white),270.32
2021-12-15,Lagos,Rice (imported),1998.0
2021-12-15,Lagos,Rice (local),1484.0
2021-12-15,Oyo,Maize (white),215.5
2021-12-15,Oyo,Maize (yellow),225.55
2021-12-15,Oyo,Rice (local),1136.0
2021-12-15,Yobe,Beans (white),1086.5714285714287
2021-12-15,Yobe,Maize (white),175.22
2021-12-15,Yobe,Maize (yellow),168.57999999999998
2021-12-15,Yobe,Rice (imported),1556.4
2021-12-15,Yobe,Rice (local),1099.5
2021-12-15,Yobe,Tomatoes,107.83333333333333
2021-12-15,Yobe,Yam,603.8571428571429
2021-12-15,Zamfara,Maize (white),198.22
2021-12-15,Zamfara,Maize (yellow),203.52
2021-12-15,Zamfara,Rice (imported),1535.0
2022-01-15,Abia,Maize (white),314.81
2022-01-15,Abia,Maize (yellow),373.71
2022-01-15,Abia,Rice (imported),1822.0
2022-01-15,Abia,Yam,534.0
2022-01-15,Adamawa,Maize (white),152.09
2022-01-15,Adamawa,Maize (yellow),175.37
2022-01-15,Adamawa,Rice (imported),1242.0
2022-01-15,Adamawa,Yam,2582.0
2022-01-15,Borno,Beans (white),1538.5
2022-01-15,Borno,Maize (white),197.945
2022-01-15,Borno,Rice (imported),1896.6
2022-01-15,Borno,Rice (local),1192.3333333333333
2022-01-15,Borno,Tomatoes,97.0
2022-01-15,Borno,Yam,862.125
2022-01-15,Gombe,Maize (yellow),240.0
2022-01-15,Gombe,Rice (local),964.0
2022-01-15,Jigawa,Maize (white),232.07
2022-01-15,Jigawa,Maize (yellow),222.67
2022-01-15,Jigawa,Rice (local),1253.0
2022-01-15,Jigawa,Yam,406.0
2022-01-15,Kaduna,Maize (white),210.53
2022-01-15,Kaduna,Maize (yellow),199.59
2022-01-15,Kaduna,Rice (imported),1820.0
2022-01-15,Kaduna,Rice (local),1174.0
2022-01-15,Kaduna,Yam,758.0
2022-01-15,Kano,Maize (yellow),226.67
2022-01-15,Kano,Rice (imported),1415.0
2022-01-15,Kano,Yam,676.0
2022-01-15,Katsina,Maize (white),202.84
2022-01-15,Katsina,Maize (yellow),202.84
2022-01-15,Katsina,Rice (local),1263.0
2022-01-15,Katsina,Yam,435.0
2022-01-15,Kebbi,Maize (white),254.14
2022-01-15,Kebbi,Maize (yellow),254.14
2022-01-15,Kebbi,Rice (imported),1340.0
2022-01-15,Kebbi,Rice (local),962.0
2022-01-15,Kebbi,Yam,1556.0
2022-01-15,Lagos,Maize (yellow),316.94
2022-01-15,Oyo,Maize (white),255.43
2022-01-15,Oyo,Maize (yellow),279.27
2022-01-15,Oyo,Rice (imported),1844.0
2022-01-15,Oyo,Rice (local),1244.0
2022-01-15,Oyo,Yam,587.0
2022-01-15,Yobe,Beans (white),1088.0
2022-01-15,Yobe,Maize (white),195.55
2022-01-15,Yobe,Maize (yellow),194.245
2022-01-15,Yobe,Rice (imported),1516.0
2022-01-15,Yobe,Rice (local),1118.4
2022-01-15,Yobe,Tomatoes,57.42857142857143
2022-01-15,Yobe,Yam,617.8888888888889
2022-01-15,Zamfara,Maize (white),247.78
2022-01-15,Zamfara,Maize (yellow),244.67
2022-01-15,Zamfara,Rice (imported),1386.0
2022-01-15,Zamfara,Rice (local),1179.0
2022-01-15,Zamfara,Yam,516.0
2022-02-15,Abia,Maize (white),314.81
2022-02-15,Abia,Rice (imported),1822.0
2022-02-15,Abia,Rice (local),952.0
2022-02-15,Abia,Yam,534.0
2022-02-15,Adamawa,Rice (imported),1242.0
2022-02-15,Adamawa,Rice (local),928.0
2022-02-15,Adamawa,Yam,2582.0
2022-02-15,Borno,Beans (white),1562.5
2022-02-15,Borno,Maize (white),121.63
2022-02-15,Borno,Rice (imported),1628.75
2022-02-15,Borno,Rice (local),1258.0
2022-02-15,Borno,Tomatoes,87.66666666666667
2022-02-15,Borno,Yam,880.375
2022-02-15,Gombe,Maize (yellow),240.0
2022-02-15,Gombe,Rice (imported),1700.0
2022-02-15,Gombe,Rice (local),964.0
2022-02-15,Jigawa,Maize (white),232.07
2022-02-15,Jigawa,Maize (yellow),222.67
2022-02-15,Jigawa,Rice (local),1253.0
2022-02-15,Kaduna,Maize (white),188.6
2022-02-15,Kaduna,Maize (yellow),199.59
2022-02-15,Kaduna,Rice (imported),1820.0
2022-02-15,Kaduna,Rice (local),1189.5
2022-02-15,Kaduna,Yam,822.0
2022-02-15,Kano,Maize (white),228.46
2022-02-15,Kano,Maize (yellow),226.67
2022-02-15,Kano,Rice (imported),1415.0
2022-02-15,Katsina,Maize (white),202.84
2022-02-15,Katsina,Maize (yellow),202.84
2022-02-15,Katsina,Yam,435.0
2022-02-15,Kebbi,Maize (yellow),254.14
2022-02-15,Kebbi,Yam,1556.0
2022-02-15,Lagos,Maize (white),288.83
2022-02-15,Lagos,Maize (yellow),316.94
2022-02-15,Lagos,Rice (imported),2001.0
2022-02-15,Lagos,Rice (local),1563.0
2022-02-15,Lagos,Yam,624.0
2022-02-15,Oyo,Maize (yellow),279.27
2022-02-15,Oyo,Rice (imported),1844.0
2022-02-15,Oyo,Rice (local),1244.0
2022-02-15,Oyo,Yam,587.0
2022-02-15,Yobe,Beans (white),1167.8333333333333
2022-02-15,Yobe,Maize (white),195.55
2022-02-15,Yobe,Maize (yellow),217.39
2022-02-15,Yobe,Rice (imported),1522.5
2022-02-15,Yobe,Rice (local),1145.55
2022-02-15,Yobe,Tomatoes,62.0
2022-02-15,Yobe,Yam,610.25
2022-02-15,Zamfara,Maize (white),247.78
2022-02-15,Zamfara,Maize (yellow),244.67
2022-02-15,Zamfara,Rice (imported),1386.0
2022-02-15,Zamfara,Rice (local),1179.0
2022-03-15,Abia,Maize (yellow),343.15
2022-03-15,Abia,Rice (imported),1725.55
2022-03-15,Abia,Rice (local),1061.74
2022-03-15,Abia,Yam,577.84
2022-03-15,Adamawa,Rice (imported),1296.52
2022-03-15,Adamawa,Yam,3056.65
2022-03-15,Borno,Beans (white),1683.0
2022-03-15,Borno,Maize (yellow),282.89
2022-03-15,Borno,Rice (imported),1779.6066666666666
2022-03-15,Borno,Rice (local),1281.145
2022-03-15,Borno,Tomatoes,83.33333333333333
2022-03-15,Borno,Yam,829.6775
2022-03-15,Gombe,Maize (white),236.39
2022-03-15,Gombe,Rice (local),1020.32
2022-03-15,Gombe,Yam,897.65
2022-03-15,Jigawa,Maize (white),266.73
2022-03-15,Jigawa,Maize (yellow),243.66
2022-03-15,Jigawa,Rice (local),1259.1
2022-03-15,Jigawa,Yam,466.48
2022-03-15,Kaduna,Maize (white),192.28
2022-03-15,Kaduna,Maize (yellow),181.19
2022-03-15,Kaduna,Rice (imported),1819.42
2022-03-15,Kaduna,Yam,822.405
2022-03-15,Kano,Maize (white),223.39
2022-03-15,Kano,Maize (yellow),238.48
2022-03-15,Kano,Rice (imported),1428.61
2022-03-15,Katsina,Maize (white),216.51
2022-03-15,Katsina,Rice (imported),1892.0
2022-03-15,Katsina,Rice (local),1263.0
2022-03-15,Katsina,Yam,465.84
2022-03-15,Kebbi,Rice (imported),1373.58
2022-03-15,Lagos,Maize (white),286.37
2022-03-15,Lagos,Rice (imported),2001.0
2022-03-15,Lagos,Rice (local),1584.58
2022-03-15,Oyo,Rice (local),1244.0
2022-03-15,Oyo,Yam,637.39
2022-03-15,Yobe,Beans (white),1294.2
2022-03-15,Yobe,Maize (white),174.08
2022-03-15,Yobe,Maize (yellow),227.06
2022-03-15,Yobe,Rice (imported),1467.784
2022-03-15,Yobe,Rice (local),1213.672857142857
2022-03-15,Yobe,Tomatoes,93.83333333333333
2022-03-15,Yobe,Yam,631.5481818181818
2022-03-15,Zamfara,Maize (white),236.65
2022-03-15,Zamfara,Maize (yellow),245.05
2022-03-15,Zamfara,Rice (imported),1427.03
2022-04-15,Abia,Maize (white),301.68
2022-04-15,Abia,Rice (imported),1726.97
2022-04-15,Abia,Rice (local),1149.33
2022-04-15,Adamawa,Rice (imported),1440.8
2022-04-15,Adamawa,Rice (local),1148.4
2022-04-15,Borno,Beans (white),1520.25
2022-04-15,Borno,Maize (white),211.415
2022-04-15,Borno,Rice (imported),1883.6142857142856
2022-04-15,Borno,Rice (local),1285.7666666666667
2022-04-15,Borno,Tomatoes,53.25
2022-04-15,Borno,Yam,867.2939999999999
2022-04-15,Gombe,Maize (white),238.4
2022-04-15,Gombe,Maize (yellow),238.4
2022-04-15,Gombe,Rice (local),1089.53
2022-04-15,Gombe,Yam,815.5
2022-04-15,Jigawa,Maize (yellow),231.37
2022-04-15,Jigawa,Rice (local),1294.53
2022-04-15,Jigawa,Yam,481.0
2022-04-15,Kaduna,Maize (yellow),186.28
2022-04-15,Kaduna,Rice (imported),1863.57
2022-04-15,Kaduna,Rice (local),1305.0
2022-04-15,Kaduna,Yam,911.5
2022-04-15,Kano,Rice (imported),1421.3
2022-04-15,Kano,Rice (local),1104.0
2022-04-15,Kano,Yam,833.07
2022-04-15,Katsina,Maize (white),206.53
2022-04-15,Katsina,Rice (imported),1892.0
2022-04-15,Katsina,Rice (local),1304.4
2022-04-15,Katsina,Yam,569.2
2022-04-15,Kebbi,Maize (white),245.94
2022-04-15,Kebbi,Maize (yellow),245.94
2022-04-15,Kebbi,Rice (imported),1422.8
2022-04-15,Kebbi,Rice (local),1064.53
2022-04-15,Kebbi,Yam,1364.8
2022-04-15,Lagos,Maize (white),293.92
2022-04-15,Lagos,Maize (yellow),318.6
2022-04-15,Lagos,Rice (imported),1993.0
2022-04-15,Lagos,Rice (local),1612.53
2022-04-15,Oyo,Maize (white),255.43
2022-04-15,Oyo,Rice (local),1244.0
2022-04-15,Oyo,Yam,752.93
2022-04-15,Yobe,Beans (white),679.5
2022-04-15,Yobe,Maize (white),171.48
2022-04-15,Yobe,Maize (yellow),206.04500000000002
2022-04-15,Yobe,Rice (imported),1423.5
2022-04-15,Yobe,Rice (local),1220.9375
2022-04-15,Yobe,Tomatoes,95.14285714285714
2022-04-15,Yobe,Yam,620.5
2022-04-15,Zamfara,Maize (yellow),225.59
2022-04-15,Zamfara,Yam,580.87
2022-05-15,Abia,Maize (yellow),337.21
2022-05-15,Adamawa,Maize (yellow),178.34
2022-05-15,Adamawa,Rice (imported),1564.0
2022-05-15,Adamawa,Rice (local),1270.71
2022-05-15,Adamawa,Yam,3568.55
2022-05-15,Borno,Beans (white),1563.3333333333333
2022-05-15,Borno,Maize (yellow),279.66
2022-05-15,Borno,Rice (imported),1939.8116666666665
2022-05-15,Borno,Rice (local),1332.9616666666668
2022-05-15,Borno,Tomatoes,87.5
2022-05-15,Borno,Yam,884.12
2022-05-15,Gombe,Rice (local),1157.0
2022-05-15,Gombe,Yam,1027.55
2022-05-15,Jigawa,Maize (white),222.74
2022-05-15,Jigawa,Maize (yellow),195.38
2022-05-15,Jigawa,Rice (local),1261.1
2022-05-15,Jigawa,Yam,481.0
2022-05-15,Kaduna,Maize (white),156.35
2022-05-15,Kaduna,Yam,811.71
2022-05-15,Kano,Maize (white),218.66
2022-05-15,Kano,Maize (yellow),229.69
2022-05-15,Kano,Rice (imported),1426.32
2022-05-15,Kano,Rice (local),1102.94
2022-05-15,Katsina,Rice (local),1232.25
2022-05-15,Katsina,Yam,648.67
2022-05-15,Kebbi,Maize (yellow),241.61
2022-05-15,Kebbi,Rice (local),1089.77
2022-05-15,Kebbi,Yam,1632.84
2022-05-15,Lagos,Maize (white),303.21
2022-05-15,Lagos,Maize (yellow),326.37
2022-05-15,Lagos,Rice (imported),2041.55
2022-05-15,Lagos,Rice (local),1645.81
2022-05-15,Lagos,Yam,647.87
2022-05-15,Oyo,Maize (white),255.43
2022-05-15,Oyo,Rice (imported),1720.97
2022-05-15,Oyo,Rice (local),1244.0
2022-05-15,Oyo,Yam,864.16
2022-05-15,Yobe,Beans (white),1269.3333333333333
2022-05-15,Yobe,Maize (yellow),198.29
2022-05-15,Yobe,Rice (imported),1581.4285714285713
2022-05-15,Yobe,Rice (local),1225.3522222222223
2022-05-15,Yobe,Tomatoes,84.7
2022-05-15,Yobe,Yam,754.73375
2022-05-15,Zamfara,Maize (white),226.2
2022-05-15,Zamfara,Maize (yellow),215.07
2022-05-15,Zamfara,Rice (local),1139.39
2022-05-15,Zamfara,Yam,555.71
2022-06-15,Abia,Maize (white),279.32
2022-06-15,Abia,Maize (yellow),341.85
2022-06-15,Abia,Rice (local),1102.87
2022-06-15,Abia,Yam,708.0
2022-06-15,Adamawa,Maize (white),168.36
2022-06-15,Adamawa,Rice (local),1334.87
2022-06-15,Adamawa,Yam,3997.83
2022-06-15,Borno,Maize (white),274.26
2022-06-15,Borno,Maize (yellow),278.97
2022-06-15,Borno,Rice (imported),1633.0
2022-06-15,Borno,Yam,2062.2349999999997
2022-06-15,Gombe,Maize (yellow),234.93
2022-06-15,Gombe,Rice (imported),1907.6
2022-06-15,Jigawa,Maize (white),257.86
2022-06-15,Jigawa,Yam,498.6
2022-06-15,Kaduna,Maize (white),175.62
2022-06-15,Kaduna,Maize (yellow),177.44
2022-06-15,Kaduna,Rice (imported),1973.165
2022-06-15,Kaduna,Rice (local),1231.13
2022-06-15,Kaduna,Yam,822.73
2022-06-15,Kano,Maize (white),219.97
2022-06-15,Kano,Maize (yellow),237.32
2022-06-15,Kano,Rice (local),1174.7
2022-06-15,Kano,Yam,768.0
2022-06-15,Katsina,Maize (white),203.2
2022-06-15,Katsina,Rice (imported),1892.0
2022-06-15,Katsina,Rice (local),1263.0
2022-06-15,Kebbi,Maize (white),233.53
2022-06-15,Kebbi,Maize (yellow),233.53
2022-06-15,Kebbi,Yam,1676.43
2022-06-15,Lagos,Maize (yellow),325.14
2022-06-15,Lagos,Rice (imported),2123.6
2022-06-15,Lagos,Rice (local),1677.0
2022-06-15,Oyo,Maize (yellow),279.27
2022-06-15,Oyo,Rice (imported),1752.27
2022-06-15,Oyo,Rice (local),1244.0
2022-06-15,Oyo,Yam,899.83
2022-06-15,Yobe,Maize (white),200.165
2022-06-15,Yobe,Maize (yellow),173.39
2022-06-15,Yobe,Rice (imported),1484.0
2022-06-15,Yobe,Rice (local),1194.0
2022-06-15,Yobe,Yam,973.0
2022-06-15,Zamfara,Maize (white),221.26
2022-06-15,Zamfara,Maize (yellow),216.26
2022-06-15,Zamfara,Rice (local),1169.07
2022-06-15,Zamfara,Yam,577.73
2022-07-15,Abia,Maize (yellow),340.97
2022-07-15,Abia,Rice (local),1156.52
2022-07-15,Abia,Yam,692.87
2022-07-15,Adamawa,Maize (yellow),188.25
2022-07-15,Adamawa,Rice (local),1344.52
2022-07-15,Adamawa,Yam,4114.13
2022-07-15,Borno,Maize (white),132.79
2022-07-15,Borno,Maize (yellow),274.12
2022-07-15,Borno,Rice (local),975.61
2022-07-15,Borno,Yam,2193.58
2022-07-15,Gombe,Maize (white),240.0
2022-07-15,Gombe,Maize (yellow),240.0
2022-07-15,Gombe,Yam,1154.52
2022-07-15,Jigawa,Maize (yellow),235.77
2022-07-15,Kaduna,Maize (white),182.89
2022-07-15,Kaduna,Maize (yellow),186.96
2022-07-15,Kaduna,Rice (imported),1741.58
2022-07-15,Kaduna,Yam,782.4200000000001
2022-07-15,Kano,Maize (yellow),234.15
2022-07-15,Kano,Rice (imported),1941.03
2022-07-15,Kano,Rice (local),1257.84
2022-07-15,Katsina,Maize (white),189.26
2022-07-15,Kebbi,Maize (yellow),232.16
2022-07-15,Kebbi,Rice (imported),1487.32
2022-07-15,Kebbi,Rice (local),1112.13
2022-07-15,Kebbi,Yam,2035.23
2022-07-15,Lagos,Maize (white),298.65
2022-07-15,Lagos,Maize (yellow),328.69
2022-07-15,Lagos,Rice (imported),2099.97
2022-07-15,Oyo,Maize (white),255.43
2022-07-15,Oyo,Maize (yellow),279.26
2022-07-15,Oyo,Rice (imported),1821.52
2022-07-15,Oyo,Rice (local),1279.0
2022-07-15,Yobe,Maize (white),237.45
2022-07-15,Yobe,Maize (yellow),180.24
2022-07-15,Yobe,Rice (imported),1289.0
2022-07-15,Zamfara,Maize (white),232.59
2022-07-15,Zamfara,Maize (yellow),228.49
2022-07-15,Zamfara,Rice (imported),1664.97
2022-07-15,Zamfara,Rice (local),1176.9
2022-08-15,Abia,Maize (yellow),338.03
2022-08-15,Abia,Rice (local),1161.54
2022-08-15,Abia,Yam,566.04
2022-08-15,Adamawa,Maize (white),163.18
2022-08-15,Adamawa,Rice (imported),1652.71
2022-08-15,Adamawa,Rice (local),1282.21
2022-08-15,Adamawa,Yam,3002.21
2022-08-15,Borno,Maize (white),189.62
2022-08-15,Borno,Maize (yellow),263.78
2022-08-15,Borno,Rice (imported),1224.5
2022-08-15,Borno,Rice (local),941.0
2022-08-15,Borno,Yam,1780.165
2022-08-15,Gombe,Maize (white),228.67
2022-08-15,Gombe,Maize (yellow),228.67
2022-08-15,Gombe,Rice (imported),2141.67
2022-08-15,Gombe,Rice (local),1254.0
2022-08-15,Gombe,Yam,1208.12
2022-08-15,Jigawa,Maize (white),257.59
2022-08-15,Jigawa,Yam,523.46
2022-08-15,Kaduna,Maize (white),176.845
2022-08-15,Kaduna,Maize (yellow),175.98
2022-08-15,Kaduna,Rice (local),1363.125
2022-08-15,Kaduna,Yam,647.375
2022-08-15,Kano,Maize (yellow),218.68
2022-08-15,Kano,Rice (local),1247.88
2022-08-15,Katsina,Maize (yellow),188.43
2022-08-15,Katsina,Rice (imported),1892.0
2022-08-15,Katsina,Rice (local),1265.58
2022-08-15,Katsina,Yam,477.58
2022-08-15,Kebbi,Maize (white),225.08
2022-08-15,Kebbi,Rice (imported),1510.75
2022-08-15,Kebbi,Rice (local),1152.83
2022-08-15,Lagos,Maize (yellow),319.69
2022-08-15,Lagos,Rice (local),1767.17
2022-08-15,Oyo,Maize (white),237.4
2022-08-15,Oyo,Maize (yellow),258.24
2022-08-15,Oyo,Rice (imported),1860.0
2022-08-15,Yobe,Maize (white),190.45
2022-08-15,Yobe,Maize (yellow),192.53
2022-08-15,Yobe,Rice (imported),1572.63
2022-08-15,Yobe,Rice (local),1142.0
2022-08-15,Yobe,Yam,509.04
2022-08-15,Zamfara,Maize (white),195.58
2022-08-15,Zamfara,Maize (yellow),197.05
2022-08-15,Zamfara,Rice (imported),1848.92
2022-08-15,Zamfara,Rice (local),1179.46
2022-08-15,Zamfara,Yam,421.58
2022-09-15,Abia,Maize (white),302.66
2022-09-15,Abia,Maize (yellow),337.49
2022-09-15,Abia,Rice (imported),1783.07
2022-09-15,Abia,Yam,694.9
2022-09-15,Adamawa,Maize (white),157.67
2022-09-15,Adamawa,Maize (yellow),191.67
2022-09-15,Adamawa,Rice (imported),1555.73
2022-09-15,Borno,Maize (white),201.46
2022-09-15,Borno,Maize (yellow),261.79
2022-09-15,Borno,Rice (imported),1426.87
2022-09-15,Borno,Rice (local),1191.43
2022-09-15,Borno,Yam,1784.9
2022-09-15,Gombe,Maize (white),229.07
2022-09-15,Gombe,Rice (imported),2216.67
2022-09-15,Gombe,Rice (local),1330.8
2022-09-15,Gombe,Yam,1304.23
2022-09-15,Jigawa,Maize (white),253.68
2022-09-15,Jigawa,Maize (yellow),231.85
2022-09-15,Jigawa,Rice (local),1418.3
2022-09-15,Jigawa,Yam,474.27
2022-09-15,Kaduna,Maize (white),168.73
2022-09-15,Kaduna,Maize (yellow),184.635
2022-09-15,Kaduna,Rice (imported),2367.115
2022-09-15,Kaduna,Rice (local),1356.47
2022-09-15,Kaduna,Yam,662.07
2022-09-15,Kano,Maize (white),217.15
2022-09-15,Kano,Maize (yellow),238.66
2022-09-15,Kano,Rice (imported),1677.2
2022-09-15,Kano,Rice (local),1293.43
2022-09-15,Kano,Yam,726.67
2022-09-15,Katsina,Maize (yellow),172.77
2022-09-15,Katsina,Rice (imported),1892.0
2022-09-15,Kebbi,Maize (white),231.4
2022-09-15,Kebbi,Rice (local),1214.43
2022-09-15,Lagos,Maize (white),262.53
2022-09-15,Lagos,Maize (yellow),327.18
2022-09-15,Lagos,Rice (local),1809.17
2022-09-15,Lagos,Yam,722.13
2022-09-15,Oyo,Maize (white),223.16
2022-09-15,Oyo,Rice (imported),1937.13
2022-09-15,Oyo,Yam,395.93
2022-09-15,Yobe,Maize (white),204.015
2022-09-15,Yobe,Maize (yellow),200.535
2022-09-15,Yobe,Rice (imported),1663.0
2022-09-15,Yobe,Rice (local),1267.6
2022-09-15,Yobe,Yam,850.0
2022-09-15,Zamfara,Rice (imported),1930.27
2022-09-15,Zamfara,Rice (local),1312.93
2022-09-15,Zamfara,Yam,306.7
2022-10-15,Abia,Maize (yellow),339.29
2022-10-15,Abia,Rice (imported),1929.45
2022-10-15,Abia,Rice (local),1331.03
2022-10-15,Abia,Yam,749.65
2022-10-15,Adamawa,Maize (yellow),187.77
2022-10-15,Adamawa,Rice (imported),1726.71
2022-10-15,Adamawa,Rice (local),1355.94
2022-10-15,Borno,Maize (white),181.19
2022-10-15,Borno,Maize (yellow),219.83
2022-10-15,Borno,Rice (imported),2055.255
2022-10-15,Borno,Yam,1761.015
2022-10-15,Gombe,Maize (white),235.61
2022-10-15,Gombe,Maize (yellow),235.61
2022-10-15,Gombe,Rice (imported),2348.39
2022-10-15,Gombe,Rice (local),1449.13
2022-10-15,Jigawa,Maize (white),227.32
2022-10-15,Jigawa,Rice (local),1478.48
2022-10-15,Kaduna,Maize (white),160.565
2022-10-15,Kaduna,Rice (imported),2341.74
2022-10-15,Kaduna,Rice (local),1328.06
2022-10-15,Kaduna,Yam,593.0
2022-10-15,Kano,Maize (white),224.95
2022-10-15,Kano,Maize (yellow),245.39
2022-10-15,Kano,Rice (imported),1664.19
2022-10-15,Kano,Rice (local),1363.42
2022-10-15,Katsina,Maize (white),172.79
2022-10-15,Katsina,Maize (yellow),175.71
2022-10-15,Katsina,Rice (imported),1892.0
2022-10-15,Katsina,Yam,652.87
2022-10-15,Kebbi,Maize (white),205.65
2022-10-15,Kebbi,Rice (imported),1543.58
2022-10-15,Kebbi,Rice (local),1198.45
2022-10-15,Lagos,Maize (white),261.32
2022-10-15,Lagos,Maize (yellow),313.96
2022-10-15,Lagos,Rice (imported),2567.9
2022-10-15,Lagos,Rice (local),1916.16
2022-10-15,Oyo,Maize (white),207.78
2022-10-15,Oyo,Maize (yellow),206.31
2022-10-15,Oyo,Rice (imported),2116.52
2022-10-15,Oyo,Rice (local),2092.13
2022-10-15,Oyo,Yam,521.9
