date,state,commodity,price_ngn,rainfall_mm,pms_price_ngn,conflict_events,conflict_score_weighted,conflict_fatalities,inflation_rate_pct,exchange_rate_ngn_usd,mpr_pct,import_volume_tonnes,price_lag1,price_lag2,price_lag3,harvest_season,other_commodity_avg_price
2022-08-01,Oyo,Rice (imported),1860.0,277.8333333333333,182.44,2.0,2.0,0.0,59.67781591027701,426.060869565217,15.5,2973.0,1821.52,1752.27,1720.97,0,785.2133333333333
2022-09-01,Oyo,Rice (imported),1937.13,213.1,187.89,12.0,36.0,5.0,60.53336178695896,435.570454545455,15.5,2973.0,1860.0,1821.52,1752.27,0,852.0733333333334
2022-10-01,Oyo,Rice (imported),2116.52,112.2,190.72,8.0,25.0,3.0,61.27575164893462,440.846842105263,16.5,2973.0,1937.13,1860.0,1821.52,1,1028.928
2022-11-01,Oyo,Rice (imported),2259.07,24.33333333333333,207.33,4.0,11.0,2.0,62.13274253470877,445.581363636364,16.5,2973.0,2116.52,1937.13,1860.0,1,827.965
2022-12-01,Oyo,Rice (imported),2090.61,14.366666666666667,165.5,7.0,25.0,6.0,63.30567891626104,450.7075,16.5,2973.0,2259.07,2116.52,1937.13,1,1411.6900000000003
2018-01-01,Oyo,Rice (local),701.0,0.2666666666666666,199.17,3.0,8.0,3.0,28.23902306591581,305.777272727273,14.0,3871.0,,,,0,419.71
2019-02-01,Oyo,Rice (local),707.0,1.7666666666666666,146.5,3.0,12.0,2.0,32.31516990413986,306.768181818182,13.5,4.13,701.0,,,0,490.9575
2019-03-01,Oyo,Rice (local),687.0,118.8,145.0,6.0,20.0,3.0,32.59888232109586,306.923809523809,13.5,9270.79,707.0,701.0,,0,532.24
2019-04-01,Oyo,Rice (local),694.0,104.4,145.25,2.0,2.0,0.0,32.96924854970434,306.9625,13.5,9270.79,687.0,707.0,701.0,0,430.2375
2019-05-01,Oyo,Rice (local),686.0,173.63333333333333,144.65,2.0,4.0,0.0,33.43442122506946,306.95,13.5,9270.79,694.0,687.0,707.0,0,554.5866666666667
2019-06-01,Oyo,Rice (local),684.0,210.36666666666667,155.68,4.0,12.0,0.0,33.88935285389799,306.947058823529,13.5,9270.79,686.0,694.0,687.0,0,532.2533333333333
2019-08-01,Oyo,Rice (local),681.0,232.0666666666667,143.13,6.0,11.0,0.0,34.734527002225306,306.9325,13.5,4.13,684.0,686.0,694.0,0,344.64000000000004
2019-09-01,Oyo,Rice (local),740.0,301.3333333333333,152.31,0.0,0.0,0.0,35.18630444433154,306.919047619048,13.5,9270.79,681.0,684.0,686.0,0,301.3933333333334
2019-10-01,Oyo,Rice (local),919.0,342.2333333333333,144.75,1.0,1.0,0.0,35.655395771336515,306.963636363636,13.5,4.13,740.0,681.0,684.0,1,417.49666666666667
2020-03-01,Oyo,Rice (local),899.0,93.83333333333331,77.6,1.0,1.0,0.0,37.481102840215385,326.625,11.5,10.79,919.0,740.0,681.0,0,580.924
2020-05-01,Oyo,Rice (local),1039.71,152.96666666666667,71.22,7.0,25.0,7.0,38.46147827781915,361.0,11.5,10.79,899.0,919.0,740.0,0,735.8924999999999
2020-06-01,Oyo,Rice (local),1114.17,259.6333333333333,97.62,7.0,20.0,4.0,39.03218549590661,361.0,11.5,10.79,1039.71,899.0,919.0,0,787.19
2020-07-01,Oyo,Rice (local),1195.71,166.0666666666667,104.82,5.0,19.0,5.0,39.62735749167914,377.190476190476,11.5,10.79,1114.17,1039.71,899.0,0,866.8375000000001
2020-08-01,Oyo,Rice (local),1238.06,35.93333333333334,108.46,12.0,38.0,5.0,40.29077058769372,381.0,11.5,10.79,1195.71,1114.17,1039.71,0,871.03
2020-10-01,Oyo,Rice (local),1228.16,198.6,97.43,26.0,49.0,9.0,41.85171580887585,381.0,11.5,7495.61,1238.06,1195.71,1114.17,1,1019.21
2020-11-01,Oyo,Rice (local),1217.9,9.5,103.49,7.0,22.0,14.0,42.70714863016171,381.0,11.5,10.79,1228.16,1238.06,1195.71,1,681.126
2021-01-01,Oyo,Rice (local),1076.29,46.56666666666666,132.77,33.0,119.0,25.0,44.38346071661714,381.0,11.5,10.79,1217.9,1228.16,1238.06,0,753.6825
2021-02-01,Oyo,Rice (local),1058.0,0.0,150.98,10.0,29.0,9.0,45.22095528386746,381.0,11.5,10.79,1076.29,1217.9,1228.16,0,666.906
2021-05-01,Oyo,Rice (local),1181.39,96.0,166.13,16.0,45.0,7.0,47.02966679648189,400.126666666667,11.5,10.79,1058.0,1076.29,1217.9,0,1027.31
2021-07-01,Oyo,Rice (local),1189.65,113.06666666666668,182.23,15.0,48.0,8.0,47.96168636228288,410.121,11.5,5158.83,1181.39,1058.0,1076.29,0,583.8366666666667
2021-08-01,Oyo,Rice (local),1221.61,403.7,171.51,3.0,8.0,1.0,48.47093570933322,410.385454545455,11.5,5158.83,1189.65,1181.39,1058.0,0,980.4699999999999
2021-10-01,Oyo,Rice (local),1105.87,193.3333333333333,164.07,10.0,25.0,4.0,49.52636692676681,411.247368421053,11.5,10.79,1221.61,1189.65,1181.39,1,686.866
2021-12-01,Oyo,Rice (local),1136.0,0.0,165.5,4.0,11.0,0.0,51.1545682688473,414.335714285714,11.5,5158.83,1105.87,1221.61,1189.65,1,525.6833333333333
2022-01-01,Oyo,Rice (local),1244.0,0.6666666666666666,165.73,7.0,18.0,1.0,51.98456582677321,415.96,11.5,10.79,1136.0,1105.87,1221.61,0,841.9399999999999
2022-02-01,Oyo,Rice (local),1244.0,4.866666666666666,167.59,9.0,31.0,4.0,52.95831709947901,416.95,11.5,10.79,1244.0,1136.0,1105.87,0,988.5675
2022-03-01,Oyo,Rice (local),1244.0,42.1,173.24,8.0,22.0,2.0,54.00984529978175,415.721739130435,11.5,10.79,1244.0,1244.0,1136.0,0,940.6949999999999
2022-04-01,Oyo,Rice (local),1244.0,170.4,176.43,9.0,21.0,6.0,55.088657493351896,415.526315789474,13.0,10.79,1244.0,1244.0,1244.0,0,750.7866666666667
2022-05-01,Oyo,Rice (local),1244.0,175.83333333333334,170.88,7.0,13.0,2.0,56.19860475604872,415.95,13.0,10.79,1244.0,1244.0,1244.0,0,1021.14
2022-06-01,Oyo,Rice (local),1244.0,289.3333333333333,179.39,5.0,13.0,2.0,57.34963687058611,415.638095238095,13.0,10.79,1244.0,1244.0,1244.0,0,1043.8425
2022-07-01,Oyo,Rice (local),1279.0,279.3,195.42,13.0,40.0,4.0,58.52132236966296,417.260526315789,15.5,103292.0,1244.0,1244.0,1244.0,0,908.8025
2022-10-01,Oyo,Rice (local),2092.13,112.2,190.72,8.0,25.0,3.0,61.27575164893462,440.846842105263,16.5,10.79,1279.0,1244.0,1244.0,1,1028.928
2022-12-01,Oyo,Rice (local),1860.64,14.366666666666667,165.5,7.0,25.0,6.0,63.30567891626104,450.7075,16.5,103292.0,2092.13,1279.0,1244.0,1,1411.6900000000003
2017-08-01,Oyo,Yam,378.0,178.4333333333333,143.2,0.0,0.0,0.0,27.12324710779849,305.667391304348,14.0,1.0,,,,1,378.0
2017-09-01,Oyo,Yam,280.0,220.66666666666663,143.3,2.0,5.0,0.0,27.358187799313903,305.886842105263,14.0,1.0,378.0,,,1,158.66666666666666
2017-10-01,Oyo,Yam,293.0,95.6,144.31,3.0,3.0,0.0,27.589403711617138,305.623809523809,14.0,1.0,280.0,378.0,,1,293.0
2018-05-01,Oyo,Yam,512.0,147.16666666666666,145.0,4.0,8.0,1.0,29.381495094635017,305.82619047619,14.0,15.0,293.0,280.0,378.0,0,512.0
2018-08-01,Oyo,Yam,266.0,135.03333333333333,144.28,2.0,2.0,0.0,30.692214415151124,306.057142857143,14.0,15.0,512.0,293.0,280.0,1,266.0
2018-10-01,Oyo,Yam,269.0,223.4333333333333,144.5,2.0,4.0,0.0,31.25257321287032,306.505,14.0,15.0,266.0,512.0,293.0,1,269.0
2018-11-01,Oyo,Yam,236.0,33.333333333333336,144.89,4.0,8.0,1.0,31.534448987877933,306.711904761905,14.0,15.0,269.0,266.0,512.0,0,236.0
2018-12-01,Oyo,Yam,286.0,0.0,145.56,1.0,3.0,0.0,31.79023263875588,306.921052631579,14.0,15.0,236.0,269.0,266.0,0,286.0
2019-02-01,Oyo,Yam,348.0,1.7666666666666666,146.5,3.0,12.0,2.0,32.31516990413986,306.768181818182,13.5,4.13,286.0,236.0,269.0,0,490.9575
2019-08-01,Oyo,Yam,259.0,232.0666666666667,143.13,6.0,11.0,0.0,34.734527002225306,306.9325,13.5,4.13,348.0,286.0,236.0,1,344.64000000000004
2019-10-01,Oyo,Yam,250.0,342.2333333333333,144.75,1.0,1.0,0.0,35.655395771336515,306.963636363636,13.5,4.13,259.0,348.0,286.0,1,417.49666666666667
2019-12-01,Oyo,Yam,291.0,3.266666666666667,163.17,0.0,0.0,0.0,36.45282994901772,306.95,13.5,4.13,250.0,259.0,348.0,0,291.0
2020-02-01,Oyo,Yam,237.0,5.3,134.93,4.0,10.0,2.0,37.13155858239642,306.955,11.5,10.79,291.0,250.0,259.0,0,150.30666666666667
2020-03-01,Oyo,Yam,409.0,93.83333333333331,77.6,1.0,1.0,0.0,37.481102840215385,326.625,11.5,10.79,237.0,291.0,250.0,0,580.924
2020-05-01,Oyo,Yam,433.48,152.96666666666667,71.22,7.0,25.0,7.0,38.46147827781915,361.0,11.5,10.79,409.0,237.0,291.0,0,735.8924999999999
2020-06-01,Oyo,Yam,486.0,259.6333333333333,97.62,7.0,20.0,4.0,39.03218549590661,361.0,11.5,10.79,433.48,409.0,237.0,0,787.19
2020-07-01,Oyo,Yam,600.58,166.0666666666667,104.82,5.0,19.0,5.0,39.62735749167914,377.190476190476,11.5,10.79,486.0,433.48,409.0,0,866.8375000000001
2020-08-01,Oyo,Yam,451.87,35.93333333333334,108.46,12.0,38.0,5.0,40.29077058769372,381.0,11.5,10.79,600.58,486.0,433.48,1,871.03
2020-09-01,Oyo,Yam,268.6,309.46666666666664,99.18,9.0,17.0,0.0,41.04844910280459,381.0,11.5,10.79,451.87,600.58,486.0,1,228.255
2020-11-01,Oyo,Yam,431.33,9.5,103.49,7.0,22.0,14.0,42.70714863016171,381.0,11.5,10.79,268.6,451.87,600.58,0,681.126
2020-12-01,Oyo,Yam,384.16,17.633333333333333,121.19,16.0,47.0,12.0,43.583902425708985,381.0,11.5,10.79,431.33,268.6,451.87,0,513.5975
2021-01-01,Oyo,Yam,452.13,46.56666666666666,132.77,33.0,119.0,25.0,44.38346071661714,381.0,11.5,10.79,384.16,431.33,268.6,0,753.6825
2021-02-01,Oyo,Yam,505.75,0.0,150.98,10.0,29.0,9.0,45.22095528386746,381.0,11.5,10.79,452.13,384.16,431.33,0,666.906
2021-03-01,Oyo,Yam,467.17,15.066666666666668,158.57,22.0,60.0,9.0,46.08224824651265,381.0,11.5,10.79,505.75,452.13,384.16,0,346.595
2021-04-01,Oyo,Yam,735.3,136.33333333333334,157.11,13.0,49.0,3.0,46.539011778782914,381.0,11.5,10.79,467.17,505.75,452.13,0,395.09999999999997
2021-05-01,Oyo,Yam,873.23,96.0,166.13,16.0,45.0,7.0,47.02966679648189,400.126666666667,11.5,10.79,735.3,467.17,505.75,0,1027.31
2021-09-01,Oyo,Yam,480.97,269.3,163.67,5.0,8.0,0.0,49.080033489473074,410.795454545455,11.5,10.79,873.23,735.3,467.17,1,700.5300000000001
2021-10-01,Oyo,Yam,360.9,193.3333333333333,164.07,10.0,25.0,4.0,49.52636692676681,411.247368421053,11.5,10.79,480.97,873.23,735.3,1,686.866
2021-11-01,Oyo,Yam,549.0,45.96666666666667,164.07,12.0,18.0,2.0,50.05640833709624,411.738636363636,11.5,10.79,360.9,480.97,873.23,0,614.4875
2022-01-01,Oyo,Yam,587.0,0.6666666666666666,165.73,7.0,18.0,1.0,51.98456582677321,415.96,11.5,10.79,549.0,360.9,480.97,0,841.9399999999999
2022-02-01,Oyo,Yam,587.0,4.866666666666666,167.59,9.0,31.0,4.0,52.95831709947901,416.95,11.5,10.79,587.0,549.0,360.9,0,988.5675
2022-03-01,Oyo,Yam,637.39,42.1,173.24,8.0,22.0,2.0,54.00984529978175,415.721739130435,11.5,10.79,587.0,587.0,549.0,0,940.6949999999999
2022-04-01,Oyo,Yam,752.93,170.4,176.43,9.0,21.0,6.0,55.088657493351896,415.526315789474,13.0,10.79,637.39,587.0,587.0,0,750.7866666666667
2022-05-01,Oyo,Yam,864.16,175.83333333333334,170.88,7.0,13.0,2.0,56.19860475604872,415.95,13.0,10.79,752.93,637.39,587.0,0,1021.14
2022-06-01,Oyo,Yam,899.83,289.3333333333333,179.39,5.0,13.0,2.0,57.34963687058611,415.638095238095,13.0,10.79,864.16,752.93,637.39,0,1043.8425
2022-09-01,Oyo,Yam,395.93,213.1,187.89,12.0,36.0,5.0,60.53336178695896,435.570454545455,15.5,10.79,899.83,864.16,752.93,1,852.0733333333334
2022-10-01,Oyo,Yam,521.9,112.2,190.72,8.0,25.0,3.0,61.27575164893462,440.846842105263,16.5,10.79,395.93,899.83,864.16,1,1028.928
2022-11-01,Oyo,Yam,580.4,24.33333333333333,207.33,4.0,11.0,2.0,62.13274253470877,445.581363636364,16.5,10.79,521.9,395.93,899.83,0,827.965
2023-01-01,Oyo,Yam,754.0,0.0999999999999999,252.29,8.0,17.0,3.0,64.62497365041287,460.992857142857,18.0,0.0,580.4,521.9,395.93,0,519.135
2017-02-01,Yobe,Beans (white),635.4,8.5,153.3,4.0,19.0,20.0,24.21874753225409,305.3125,14.0,599.0,,,,0,545.0200000000001
2017-03-01,Yobe,Beans (white),729.0,0.0,161.7,0.0,0.0,0.0,24.75359563272472,306.402173913043,14.0,599.0,635.4,,,0,524.1527777777777
2017-04-01,Yobe,Beans (white),794.0,31.75,158.0,4.0,16.0,22.0,25.258312437777843,306.052777777778,14.0,599.0,729.0,635.4,,0,557.452380952381
2017-05-01,Yobe,Beans (white),781.0,31.0,156.4,0.0,0.0,0.0,25.89868834704662,305.538095238095,14.0,599.0,794.0,729.0,635.4,0,545.0684523809524
2017-06-01,Yobe,Beans (white),758.5,101.95,168.0,0.0,0.0,0.0,26.41529914578551,305.715,14.0,599.0,781.0,794.0,729.0,0,522.718253968254
2017-07-01,Yobe,Beans (white),1681.857142857143,185.8,170.0,1.0,5.0,12.0,26.81634591620377,305.861904761905,14.0,599.0,758.5,781.0,794.0,0,1009.625
2017-08-01,Yobe,Beans (white),1727.6666666666667,260.1,145.3,0.0,0.0,0.0,27.12324710779849,305.667391304348,14.0,599.0,1681.857142857143,758.5,781.0,0,1039.168253968254
2017-09-01,Yobe,Beans (white),1395.6,113.3,149.7,1.0,5.0,2.0,27.358187799313903,305.886842105263,14.0,599.0,1727.6666666666667,1681.857142857143,758.5,0,950.1916666666666
2017-10-01,Yobe,Beans (white),1519.625,0.0,152.5,5.0,25.0,14.0,27.589403711617138,305.623809523809,14.0,599.0,1395.6,1727.6666666666667,1681.857142857143,1,924.9337962962964
2017-11-01,Yobe,Beans (white),1341.125,0.0,145.75,1.0,4.0,1.0,27.83237432580729,305.904545454545,14.0,599.0,1519.625,1395.6,1727.6666666666667,1,866.0844047619048
2017-12-01,Yobe,Beans (white),1324.2857142857142,0.0,166.0,6.0,26.0,35.0,27.994536682310947,306.313888888889,14.0,599.0,1341.125,1519.625,1395.6,0,851.7194444444444
2018-01-01,Yobe,Beans (white),1429.2222222222222,0.0,171.0,1.0,1.0,0.0,28.23902306591581,305.777272727273,14.0,3871.0,1324.2857142857142,1341.125,1519.625,0,848.9378703703704
2018-02-01,Yobe,Beans (white),1547.571428571429,0.0,196.11,4.0,19.0,13.0,28.47824070125477,305.895,14.0,3871.0,1429.2222222222222,1324.2857142857142,1341.125,0,886.4713227513229
2018-03-01,Yobe,Beans (white),1588.8333333333333,0.0,166.67,1.0,1.0,0.0,28.73387515514404,305.742857142857,14.0,3871.0,1547.571428571429,1429.2222222222222,1324.2857142857142,0,875.7219841269842
2018-04-01,Yobe,Beans (white),1607.428571428571,0.0,154.17,0.0,0.0,0.0,28.99632194058707,305.61,14.0,3871.0,1588.8333333333333,1547.571428571429,1429.2222222222222,0,1051.558253968254
2018-05-01,Yobe,Beans (white),1607.428571428571,42.35,153.33,1.0,1.0,0.0,29.381495094635017,305.82619047619,14.0,3871.0,1607.428571428571,1588.8333333333333,1547.571428571429,0,903.8948809523808
2018-06-01,Yobe,Beans (white),791.4285714285714,88.25,146.25,0.0,0.0,0.0,29.84308147668351,305.871052631579,14.0,3871.0,1607.428571428571,1607.428571428571,1588.8333333333333,0,573.297619047619
2018-07-01,Yobe,Beans (white),833.3333333333334,194.35,148.75,1.0,5.0,10.0,30.2622423087848,305.814285714286,14.0,3871.0,791.4285714285714,1607.428571428571,1607.428571428571,0,572.0976190476191
2018-08-01,Yobe,Beans (white),1060.4,319.55,146.25,0.0,0.0,0.0,30.692214415151124,306.057142857143,14.0,3871.0,833.3333333333334,791.4285714285714,1607.428571428571,0,636.23
2018-09-01,Yobe,Beans (white),868.0,125.15,146.25,1.0,3.0,1.0,30.99926818896765,306.2725,14.0,3871.0,1060.4,833.3333333333334,791.4285714285714,0,564.8111111111111
2018-10-01,Yobe,Beans (white),758.375,41.650000000000006,146.25,0.0,0.0,0.0,31.25257321287032,306.505,14.0,3871.0,868.0,1060.4,833.3333333333334,1,576.7666666666667
2018-11-01,Yobe,Beans (white),560.0,0.0,150.77,2.0,10.0,0.0,31.534448987877933,306.711904761905,14.0,3871.0,758.375,868.0,1060.4,1,448.01650793650794
2018-12-01,Yobe,Beans (white),587.25,0.0,143.33,8.0,35.0,84.0,31.79023263875588,306.921052631579,14.0,3871.0,560.0,758.375,868.0,0,509.35121212121214
2019-01-01,Yobe,Beans (white),604.2,0.0,145.73,3.0,14.0,12.0,32.052769945177914,306.845454545455,13.5,9270.79,587.25,560.0,758.375,0,388.00299319727895
2019-02-01,Yobe,Beans (white),590.3333333333334,0.0,145.08,5.0,25.0,12.0,32.31516990413986,306.768181818182,13.5,9270.79,604.2,587.25,560.0,0,376.1378571428572
2019-03-01,Yobe,Beans (white),593.125,0.0,147.55,1.0,1.0,0.0,32.59888232109586,306.923809523809,13.5,9270.79,590.3333333333334,604.2,587.25,0,392.54031746031745
2019-04-01,Yobe,Beans (white),564.3333333333334,0.0,147.82,2.0,6.0,0.0,32.96924854970434,306.9625,13.5,9270.79,593.125,590.3333333333334,604.2,0,375.28039682539685
2019-05-01,Yobe,Beans (white),492.0,22.85,145.64,0.0,0.0,0.0,33.43442122506946,306.95,13.5,9270.79,564.3333333333334,593.125,590.3333333333334,0,424.1366666666666
2019-06-01,Yobe,Beans (white),411.6666666666667,96.9,155.68,1.0,5.0,10.0,33.88935285389799,306.947058823529,13.5,9270.79,492.0,564.3333333333334,593.125,0,421.5741666666667
2019-07-01,Yobe,Beans (white),411.75,211.15,154.96,1.0,3.0,0.0,34.314817182907866,306.936956521739,13.5,9270.79,411.6666666666667,492.0,564.3333333333334,0,474.8166666666667
2019-08-01,Yobe,Beans (white),368.25,355.1,143.13,3.0,14.0,2.0,34.734527002225306,306.9325,13.5,9270.79,411.75,411.6666666666667,492.0,0,352.41068027210883
2019-09-01,Yobe,Beans (white),430.0,58.9,152.31,2.0,2.0,0.0,35.18630444433154,306.919047619048,13.5,9270.79,368.25,411.75,411.6666666666667,0,362.10571428571427
2019-10-01,Yobe,Beans (white),426.22222222222223,91.05,144.75,1.0,1.0,0.0,35.655395771336515,306.963636363636,13.5,9270.79,430.0,368.25,411.75,1,387.5835260770975
2019-11-01,Yobe,Beans (white),418.4285714285714,0.0,153.24,7.0,30.0,12.0,36.10126523865869,306.9475,13.5,9270.79,426.22222222222223,430.0,368.25,1,517.6436363636365
2019-12-01,Yobe,Beans (white),367.8,0.0,163.17,3.0,11.0,32.0,36.45282994901772,306.95,13.5,9270.79,418.4285714285714,426.22222222222223,430.0,0,478.34476190476187
2020-01-01,Yobe,Beans (white),311.42857142857144,0.0,154.3,3.0,15.0,4.0,36.812397630132914,306.959090909091,11.5,7495.61,367.8,418.4285714285714,426.22222222222223,0,374.3758132343847
2020-02-01,Yobe,Beans (white),314.5,0.0,134.93,9.0,38.0,11.0,37.13155858239642,306.955,11.5,7495.61,311.42857142857144,367.8,418.4285714285714,0,358.9400793650794
2020-05-01,Yobe,Beans (white),415.1666666666667,34.25,71.22,7.0,30.0,32.0,38.46147827781915,361.0,11.5,7495.61,314.5,311.42857142857144,367.8,0,447.86902380952375
2020-06-01,Yobe,Beans (white),452.4,71.9,97.62,3.0,10.0,6.0,39.03218549590661,361.0,11.5,7495.61,415.1666666666667,314.5,311.42857142857144,0,482.30909126984125
2020-07-01,Yobe,Beans (white),586.0,223.3,104.82,0.0,0.0,0.0,39.62735749167914,377.190476190476,11.5,7495.61,452.4,415.1666666666667,314.5,0,505.21000000000004
2020-08-01,Yobe,Beans (white),643.5714285714286,272.0,108.46,7.0,29.0,9.0,40.29077058769372,381.0,11.5,7495.61,586.0,452.4,415.1666666666667,0,576.6123945578231
2020-09-01,Yobe,Beans (white),642.3333333333334,173.75,99.18,3.0,10.0,5.0,41.04844910280459,381.0,11.5,7495.61,643.5714285714286,586.0,452.4,0,666.4048148148148
2020-10-01,Yobe,Beans (white),434.3333333333333,44.7,97.43,5.0,20.0,18.0,41.85171580887585,381.0,11.5,7495.61,642.3333333333334,643.5714285714286,586.0,1,426.6466089466089
2020-11-01,Yobe,Beans (white),668.8,0.0,103.49,2.0,10.0,6.0,42.70714863016171,381.0,11.5,7495.61,434.3333333333333,642.3333333333334,643.5714285714286,1,542.771462585034
2020-12-01,Yobe,Beans (white),612.0,0.0,121.19,6.0,24.0,10.0,43.583902425708985,381.0,11.5,7495.61,668.8,434.3333333333333,642.3333333333334,0,591.1858712121212
2021-01-01,Yobe,Beans (white),738.7142857142857,0.0,132.77,11.0,53.0,88.0,44.38346071661714,381.0,11.5,5158.83,612.0,668.8,434.3333333333333,0,569.2888265306123
2021-02-01,Yobe,Beans (white),785.8181818181819,0.0,150.98,10.0,50.0,39.0,45.22095528386746,381.0,11.5,5158.83,738.7142857142857,612.0,668.8,0,563.649025974026
2021-03-01,Yobe,Beans (white),1048.7777777777778,0.0,158.57,7.0,23.0,14.0,46.08224824651265,381.0,11.5,5158.83,785.8181818181819,738.7142857142857,612.0,0,649.7261587301588
2021-05-01,Yobe,Beans (white),1084.75,2.75,166.13,6.0,25.0,15.0,47.02966679648189,400.126666666667,11.5,5158.83,1048.7777777777778,785.8181818181819,738.7142857142857,0,655.623514739229
2021-06-01,Yobe,Beans (white),1316.0,105.6,177.36,3.0,13.0,4.0,47.55242547867445,410.119047619048,11.5,5158.83,1084.75,1048.7777777777778,785.8181818181819,0,704.97429004329
2021-07-01,Yobe,Beans (white),1268.0,176.75,182.23,5.0,13.0,5.0,47.96168636228288,410.121,11.5,5158.83,1316.0,1084.75,1048.7777777777778,0,772.7411587301586
2021-08-01,Yobe,Beans (white),1441.2857142857142,259.04999999999995,171.51,3.0,14.0,3.0,48.47093570933322,410.385454545455,11.5,5158.83,1268.0,1316.0,1084.75,0,852.1533531746031
2021-09-01,Yobe,Beans (white),1410.6666666666667,74.9,163.82,13.0,52.0,15.0,49.080033489473074,410.795454545455,11.5,5158.83,1441.2857142857142,1268.0,1316.0,0,748.6222857142857
2021-10-01,Yobe,Beans (white),1264.8,39.75,159.86,3.0,15.0,10.0,49.52636692676681,411.247368421053,11.5,5158.83,1410.6666666666667,1441.2857142857142,1268.0,1,662.0352380952381
2021-11-01,Yobe,Beans (white),1029.0,34.75,159.86,3.0,11.0,10.0,50.05640833709624,411.738636363636,11.5,5158.83,1264.8,1410.6666666666667,1441.2857142857142,1,662.2413492063491
2021-12-01,Yobe,Beans (white),1086.571428571429,0.0,164.75,4.0,15.0,0.0,51.1545682688473,414.335714285714,11.5,5158.83,1029.0,1264.8,1410.6666666666667,0,685.4231292517007
2022-01-01,Yobe,Beans (white),1088.0,0.5,165.83,9.0,33.0,10.0,51.98456582677321,415.96,11.5,848.52,1086.571428571429,1029.0,1264.8,0,683.930351473923
2022-02-01,Yobe,Beans (white),1167.8333333333333,0.0,174.33,3.0,14.0,20.0,52.95831709947901,416.95,11.5,848.52,1088.0,1086.571428571429,1029.0,0,703.0104761904762
2022-03-01,Yobe,Beans (white),1294.2,0.0,184.67,3.0,13.0,2.0,54.00984529978175,415.721739130435,11.5,848.52,1167.8333333333333,1088.0,1086.571428571429,0,728.8826246134819
2022-04-01,Yobe,Beans (white),679.5,0.0,165.29,5.0,23.0,16.0,55.088657493351896,415.526315789474,13.0,848.52,1294.2,1167.8333333333333,1088.0,0,631.0150510204082
2022-05-01,Yobe,Beans (white),1269.3333333333333,1.3,165.36,0.0,0.0,0.0,56.19860475604872,415.95,13.0,848.52,679.5,1294.2,1167.8333333333333,0,852.3063128306877
2023-02-01,Yobe,Beans (white),735.125,1.4959999999999998,327.14,5.0,23.0,21.0,65.8549782963261,460.835,18.0,3073.54,1269.3333333333333,679.5,1294.2,0,1056.8492857142858
2023-03-01,Yobe,Beans (white),760.5,0.0,202.5,4.0,12.0,2.0,67.21581223685946,460.97347826087,18.0,3073.54,735.125,1269.3333333333333,679.5,0,1086.6033333333332
2023-04-01,Yobe,Beans (white),974.1,0.0,210.0,6.0,29.0,15.0,68.6467875380718,460.95625,18.5,3073.54,760.5,735.125,1269.3333333333333,0,1124.949761904762
2023-05-01,Yobe,Beans (white),1076.875,24.2,216.36,2.0,9.0,11.0,70.1497498508845,462.009523809524,18.5,3073.54,974.1,760.5,735.125,0,1212.9450000000002
2023-06-01,Yobe,Beans (white),1155.6666666666667,99.55,562.31,0.0,0.0,0.0,71.83104130004189,610.707222222222,18.5,3073.54,1076.875,974.1,760.5,0,1281.4869047619047
2023-07-01,Yobe,Beans (white),1400.0,50.002500000000005,624.29,6.0,23.0,3.0,74.31190727424226,770.316571428571,18.75,3073.54,1155.6666666666667,1076.875,974.1,0,1487.5
2023-08-01,Yobe,Beans (white),1333.066,209.4885,628.89,4.0,15.0,2.0,77.1858134891157,762.120086956522,18.75,3073.54,1400.0,1155.6666666666667,1076.875,0,1495.1765333333333
2023-09-01,Yobe,Beans (white),1389.964,87.78800000000001,629.23,7.0,25.0,11.0,79.07923102336737,762.01855,18.75,3073.54,1333.066,1400.0,1155.6666666666667,0,1555.5139666666666
2023-10-01,Yobe,Beans (white),1500.282,2.901,644.62,12.0,54.0,148.0,80.59122708857258,796.937571428571,18.75,3073.54,1389.964,1333.066,1400.0,1,1669.4234357142857
2023-12-01,Yobe,Beans (white),1800.0,0.0,692.18,10.0,48.0,13.0,84.78748797280393,899.065157894737,18.75,3073.54,1500.282,1389.964,1333.066,0,1854.3666666666663
2024-01-01,Yobe,Beans (white),2109.387142857143,0.0,675.55,10.0,37.0,9.0,87.51079473136222,944.083604545454,24.75,3587.74,1800.0,1500.282,1389.964,0,2081.7750285714287
2024-02-01,Yobe,Beans (white),2422.214285714286,0.0,688.2,12.0,44.0,17.0,90.8271509219128,1505.30276190476,24.75,3587.74,2109.387142857143,1800.0,1500.282,0,2330.525942857143
2024-03-01,Yobe,Beans (white),2709.435,0.0,749.09,2.0,10.0,1.0,94.1119282483822,1511.34305,24.75,3587.74,2422.214285714286,2109.387142857143,1800.0,0,2567.9722619047616
2024-04-01,Yobe,Beans (white),2910.90125,0.0,735.0,4.0,11.0,5.0,96.4694135358806,1237.05772222222,26.25,3587.74,2709.435,2422.214285714286,2109.387142857143,0,2711.9247738095237
2024-05-01,Yobe,Beans (white),3323.9660000000003,6.775,784.63,3.0,15.0,0.0,98.67367371799044,1436.06768181818,26.25,3587.74,2910.90125,2709.435,2422.214285714286,0,2787.1367
